"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","ITEMMEDIDA","CONTIENEUNIDADES","IMPORTADO"
"21398           ","Café Tostado Molido Fuerte 330gr  7798090321398   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321398","          ","0,330000","0","Unidad    ","Unidad    ","1,000000","F"
"20681           ","Café Tostado Molido Equil 250gr  7798090320681    ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090320681","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"20674           ","Café Tostado Molido Medio 250 gr. 7798090320674   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090320674","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"20711           ","Café Tostado Molido Suave 250gr.  7798090320711   ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090320711","          ","0,250000","0","Unidad    ","Unidad    ","1,000000","F"
"19023           ","Mopa fibra viscosa amarilla 23 cm  7790927819023  ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927819023","          ","0,045000","0","Unidad    ","Unidad    ","1,000000","F"
"19016           ","Mopa con desfibrado muticolor 23 cm  7790927819016","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927819016","          ","0,045000","0","Unidad    ","Unidad    ","1,000000","F"
"17142           ","Paño Multiuso x1 50x57 cm  7790927817142          ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927817142","          ","0,045000","0","Unidad    ","Unidad    ","1,000000","F"
"17135           ","Paño Multiuso x3 38x40 cm  7790927817135          ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927817135","          ","0,045000","0","Unidad    ","Unidad    ","1,000000","F"
"17128           ","Paño Multiuso x1 38x40 cm  7790927817128          ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927817128","          ","0,045000","0","Unidad    ","Unidad    ","1,000000","F"
"14202           ","Paño Micro Lustra Autos 40x50 cm 7790927814202    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927814202","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","F"
"13243           ","Franela Clasica U 45 x 50 cm  7790927813243       ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927813243","          ","0,130000","0","Unidad    ","Unidad    ","1,000000","F"
"12994           ","T. de Piso Multicolor Refor G 58x60  7790927812994","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812994","          ","0,145000","0","Unidad    ","Unidad    ","1,000000","F"
"12987           ","T. de Piso Multicolor Refor M 48x60  7790927812987","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812987","          ","0,130000","0","Unidad    ","Unidad    ","1,000000","F"
"12970           ","T. de Piso Bicolor Refor G 58x60  7790927812970   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812970","          ","0,145000","0","Unidad    ","Unidad    ","1,000000","F"
"12963           ","T. de Piso Bicolor Refor M 48x60  7790927812963   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812963","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","F"
"12956           ","T. de Piso Blanco Refor XG 60x80  7790927812956   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812956","          ","0,275000","0","Unidad    ","Unidad    ","1,000000","F"
"12949           ","T. de Piso Blanco Refor G 58x60  7790927812949    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812949","          ","0,145000","0","Unidad    ","Unidad    ","1,000000","F"
"12932           ","T. de Piso Blanco Refor M 48x60  7790927812932    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812932","          ","0,130000","0","Unidad    ","Unidad    ","1,000000","F"
"12925           ","T. de Piso Gris Refor XG 60 x 80  7790927812925   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812925","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","F"
"12901           ","T. de Piso Gris Refor M 48x60cm  7790927812901    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7790927812901","          ","0,130000","0","Unidad    ","Unidad    ","1,000000","F"
"96574           ","Servilleta LIRIO grande 30x30cmx50 u 0709081096574","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096574","          ","0,105000","0","Unidad    ","Unidad    ","1,000000","F"
"96550           ","Servilleta LIRIO chica 24x22cmx100 u 0709081096550","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096550","          ","0,290000","0","Unidad    ","Unidad    ","1,000000","F"
"96567           ","Servilleta LIRIO chica 24x22cmx50 u 0709081096567 ","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096567","          ","0,055000","0","Unidad    ","Unidad    ","1,000000","F"
"21469           ","Microfibra 1000usos x 3uni. 30x30 7798136921469   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798136921469","          ","0,045000","0","Unidad    ","Unidad    ","1,000000","F"
"21244           ","Café capsula Moka x 10uni.  7798090321244         ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321244","          ","0,055000","0","Unidad    ","Unidad    ","1,000000","F"
"21237           ","Café capsula T. Italia x 10uni.  7798090321237    ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321237","          ","0,050000","0","Unidad    ","Unidad    ","1,000000","F"
"21251           ","Café capsula Colombia x 10uni. 7798090321251      ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321251","          ","0,060000","0","Unidad    ","Unidad    ","1,000000","F"
