"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","ROWID"
"0634            ","Confites Plateado SOB. 35 GR. 7840754000634       ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000634","          ","0,420000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAP"
"0627            ","Confites multicolor SOB. 35 GR. 7840754000627     ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000627","          ","0,420000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAO"
"0610            ","Confites de colores SOB.35 GR. 7840754000610      ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000610","          ","0,420000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAN"
"0603            ","Coco rallado SOB.35 GR. 7840754000603             ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000603","          ","0,420000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAM"
"0597            ","Canela SOB.25 GR. 7840754000597                   ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000597","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAL"
"0207            ","Pimienta en grano SOB.25 GR. 7840754000207        ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000207","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAJ"
"0184            ","Pimenton dulce SOB.20 GR. 7840754000184           ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000184","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAH"
"0153            ","Nuez moscada en G.SOB. 15 GR.  7840754000153      ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000153","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAE"
"0139            ","Laurel españa SOB.10 GR.  7840754000139           ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000139","          ","0,120000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAC"
"0115            ","Curry SOB.25 GR.  7840754000115                   ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000115","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAt"
"0108            ","Curatu molido SOB.25 GR. 7840754000108            ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000108","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAs"
"0092            ","Conserva SOB.40 GR. 7840754000092                 ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000092","          ","0,480000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAr"
"0085            ","Condimento p/pizza SOB.15 GR. 7840754000085       ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000085","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAq"
"0061            ","Clavo de olor SOB.15 GR. 7840754000061            ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000061","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAo"
"0047            ","Albahaca SOB.20 GR.  7840754000047                ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000047","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAm"
"0030            ","Ajo Molido SOB.25 GR. 7840754000030               ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000030","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAl"
"0023            ","Aji molido SOB.25 GR. 7840754000023               ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000023","          ","0,300000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAk"
"01143           ","Semilla de chia SOB.30 GR.  7840754001143         ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754001143","          ","0,360000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAj"
"01204           ","Moringa Hoja SOB.10 GR.  7840754001204            ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754001204","          ","0,120000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAi"
"0566            ","Verbena SOB.15 GR.  7840754000566                 ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000566","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAg"
"0559            ","Yerba de lusero SOB.15 GR.  7840754000559         ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000559","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAf"
"0542            ","Yatei kaa SOB.15 GR.  7840754000542               ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000542","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAe"
"0535            ","Yaguarete kaa SOB.15 GR.  7840754000535           ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000535","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAd"
"0863            ","Urusu hee SOB.20 GR.  7840754000863               ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000863","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAc"
"0528            ","Uña de gato SOB.15 GR.  7840754000528             ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000528","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kiAAb"
"0146            ","Nuez moscada SOB.15 GR.  7840754000146            ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000146","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4klAAD"
"160019          ","CAFE CORNER SC  6x1000g   7848000160019           ","ALMACEN CENTRAL                                   ","CAFE EN GRANOS                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE CORNER                   ","80011604-6 ","CAFE CORNER S.R.L.                                ","7848000160019","B106      ","1,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kjAAw"
"160026          ","CAFE CORNER RS 6x1000g  7848000160026             ","ALMACEN CENTRAL                                   ","CAFE EN GRANOS                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE CORNER                   ","80011604-6 ","CAFE CORNER S.R.L.                                ","7848000160026","B105      ","1,000000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kjAAt"
