"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO"
"337030          ","DESODORANTE CITRONELLA 1L  7840096337030          ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337030","          ","1000","0","Unidad","CAJA      ","12,000000","F"
"337030          ","DESODORANTE CITRONELLA 1L  7840096337030          ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337030","          ","1000","0","Unidad","Unidad    ","1,000000","F"
"336255          ","DESODORANTE CITRONELLA 5L   7840096336255         ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336255","          ","5000","0","Unidad","Unidad    ","1,000000","F"
"335012          ","ELIMINA OLORES RECARGA 500cc  7840096335012       ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096335012","          ","500","0","Unidad","CAJA      ","12,000000","F"
"335012          ","ELIMINA OLORES RECARGA 500cc  7840096335012       ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096335012","          ","500","0","Unidad","Unidad    ","1,000000","F"
"000156          ","PERF.ROPA ROS GATILLO 500cc  7840096000156        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000156","          ","500","0","Unidad","CAJA      ","12,000000","F"
"000156          ","PERF.ROPA ROS GATILLO 500cc  7840096000156        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000156","          ","500","0","Unidad","Unidad    ","1,000000","F"
"335029          ","PERF.ROPA ROS RECARGA 500ml  7840096335029        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096335029","          ","500","0","Unidad","CAJA      ","12,000000","F"
"335029          ","PERF.ROPA ROS RECARGA 500ml  7840096335029        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096335029","          ","500","0","Unidad","Unidad    ","1,000000","F"
"000163          ","PERF.ROPA CEL GATILLO 500cc  7840096000163        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000163","          ","500","0","Unidad","CAJA      ","12,000000","F"
"000163          ","PERF.ROPA CEL GATILLO 500cc  7840096000163        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096000163","          ","500","0","Unidad","Unidad    ","1,000000","F"
"335036          ","PERF ROPA CEL RECARGA 500ml  7840096335036        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096335036","          ","500","0","Unidad","CAJA      ","12,000000","F"
"335036          ","PERF ROPA CEL RECARGA 500ml  7840096335036        ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096335036","          ","500","0","Unidad","Unidad    ","1,000000","F"
"150301          ","SUAVIZ.ROPA CELESTE 1L  7840096150301             ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096150301","          ","1000","0","Unidad","CAJA      ","12,000000","F"
"150301          ","SUAVIZ.ROPA CELESTE 1L  7840096150301             ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096150301","          ","1000","0","Unidad","Unidad    ","1,000000","F"
"337108          ","SUAVIZ. ROPA CELESTE 100ml  7840096337108         ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337108","          ","100","0","Unidad","CAJA      ","40,000000","F"
"337108          ","SUAVIZ. ROPA CELESTE 100ml  7840096337108         ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096337108","          ","100","0","Unidad","Unidad    ","1,000000","F"
"336811          ","JABON LIQ.ROPA COLOR 1L  7840096336811            ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336811","          ","1000","0","Unidad","CAJA      ","12,000000","F"
"336811          ","JABON LIQ.ROPA COLOR 1L  7840096336811            ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336811","          ","1000","0","Unidad","Unidad    ","1,000000","F"
"336804          ","JABON LIQ.ROPA NEGRA 1L  7840096336804            ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336804","          ","500","0","Unidad","CAJA      ","12,000000","F"
"336804          ","JABON LIQ.ROPA NEGRA 1L  7840096336804            ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336804","          ","500","0","Unidad","Unidad    ","1,000000","F"
"336798          ","JABON LIQ ROPA BLANCA 1L  7840096336798           ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336798","          ","1000","0","Unidad","CAJA      ","12,000000","F"
"336798          ","JABON LIQ ROPA BLANCA 1L  7840096336798           ","CUIDADO HOGAR                                     ","JABON/SUAVIZANTE P/ROPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096336798","          ","1000","0","Unidad","Unidad    ","1,000000","F"
"110343          ","DESODORANTE MANZANA 1L  7840096110343             ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110343","          ","1000","0","Unidad","CAJA      ","12,000000","F"
"110343          ","DESODORANTE MANZANA 1L  7840096110343             ","CUIDADO HOGAR                                     ","AROMATIZANTE                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096110343","          ","1000","0","Unidad","Unidad    ","1,000000","F"
