"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","LOCACION","ROWID"
"97156           ","BAR 500 STRAWBERRY ICE CREAM 6972464297057        ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 500                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297057","C001      ","40","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BFAAL"
"97149           ","BAR 500 BLUE RAZZ ICE 6972464297040               ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 500                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297040","C001      ","40","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BFAAN"
"97187           ","BAR 500 ORANGE SODA 6972464297088                 ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 500                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297088","C001      ","40","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BFAAP"
"97125           ","BAR 500 ICED MANGO 6972464297026                  ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 500                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297026","C001      ","40","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAA"
"97163           ","BAR 500 BANANA ICE 6972464297064                  ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 500                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297064","C001      ","40","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAC"
"97767           ","BAR 800 BANANA ICE 6972464297668                  ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297668","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAE"
"97729           ","BAR 800 ICED MANGO 6972464297620                  ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297620","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAG"
"97736           ","BAR 800 LUSH ICE 6972464297637                    ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297637","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAI"
"97743           ","BAR 800 BLUE RAZZ ICE 6972464297644               ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297644","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAK"
"97804           ","BAR 800 GRAPE ICE 6972464297705                   ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297705","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAM"
"97781           ","BAR 800 ORANGE SODA 6972464297682                 ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297682","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAO"
"97712           ","BAR 800 REFRESHING MINT 6972464297613             ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297613","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BGAAQ"
"97750           ","BAR 800 STRAWBERRY ICE CREAM 6972464297651        ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297651","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BHAAB"
"97798           ","BAR 800 PINEAPPLE ICE 6972464297699               ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297699","C001      ","50","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BHAAC"
"97798           ","BAR 800 PINEAPPLE ICE 6972464297699               ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297699","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BHAAD"
"97774           ","BAR 800 LYCHEE ICE 6972464297675                  ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 800                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464297675","C001      ","50","0","Unidad","DISPLAY   ","10,000000","F","3","AAAjGgAAEAAE+BHAAF"
"090008          ","RAZA BARRITA CARNE 20x30g   7791416090008         ","ALIMENTO P/PERROS                                 ","SNACK p/PERRO                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416090008","A130      ","30","0","Unidad","DISPLAY   ","20,000000","T","3","AAAjGgAAEAAE+BHAAH"
"090039          ","RAZA BARRITA JAMON 20x30g   7791416090039         ","ALIMENTO P/PERROS                                 ","SNACK p/PERRO                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416090039","A130      ","30","0","Unidad","DISPLAY   ","20,000000","T","3","AAAjGgAAEAAE+BHAAJ"
"0030            ","Ajo Molido SOB.25 GR. 7840754000030               ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000030","          ","300","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BHAAK"
"0016            ","Azafran SOB. 10 GR.  7840754000016                ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000016","          ","120","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BHAAM"
"589021          ","JAB.PLUSB BALANCE x 125gr   7790990589021         ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790990589021","          ","125","0","Unidad","CAJA      ","81,000000","F","1","AAAjGgAAEAAE+BHAAN"
"508869          ","SH. PLUSB x 1000cc DOCILIDAD   7790740508869      ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508869","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAE+BHAAP"
"508876          ","SH.PLUSB X 1000cc BALANCE  7790740508876          ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508876","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAE+BIAAA"
"508890          ","ENJ.PLUSB x 1000cc  BALANCE  7790740508890        ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","PLUSBELLE                     ","80013827-9 ","A.C. IMPORTACIONES S.A.                           ","7790740508890","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAE+BIAAC"
"121738          ","DETERGENTE LIMON 1L  7840096121738                ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AMITA                         ","80029001-1 ","LABORATORIO TECNO INDUSTRIAL S.A.                 ","7840096121738","          ","1000","0","Unidad","CAJA      ","12,000000","F","1","AAAjGgAAEAAE+BIAAE"
"0238            ","Ajenjo SOB.15 GR.  7840754000238                  ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000238","          ","180","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BIAAF"
"0245            ","Ambay SOB.15. GR.  7840754000245                  ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000245","          ","180","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BIAAG"
"0252            ","Boldo SOB.15 GR.  7840754000252                   ","ALMACEN SUCURSAL                                  ","VARIOS ALMACEN SUCURSAL                           ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SANTA RITA                    ","80025555-0 ","POJHA RAITY SANTA RITA S.R.L.                     ","7840754000252","          ","180","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BIAAH"
